CompanyID,cc,year,revenue,employee_growth1,employee_growth2,ihc,alexa_rank,ownership,business_model,certified_active_company,total_funding,recent_funding,recent_funding_date,number_locations,company_acquired,it_budget
297468076,N,3.258096538021482,16.410765339548004,0.0,0.0,software,8.510168576479273,0,0,1,14.09063992381859,13.867344656091117,8.691986481789401,3.7376696182833684,1,0.18282415245318862
130203765,N,5.147494476813453,18.116666030432576,0.0,0.0,finance,5.159055299214529,0,0,1,0.0,0.0,11.041576931746437,4.844187086458591,0,0.31281016299653364
3444162,N,3.5553480614894135,19.73308634235193,0.0,0.0,government,7.083387847625295,1,0,1,0.0,0.0,9.426338455129521,5.293304824724492,0,0.33923975828935005
15712435,N,4.882801922586371,18.20923106452109,0.0,0.0,mfg,9.54029139160713,0,0,1,10.154285180632154,8.79497643168877,6.0330862217988015,3.7612001156935624,0,0.23785333494184052
13207636,N,3.6888794541139363,17.788835621579366,0.2569650997897204,0.2859305394129745,mfg,7.729295674310482,0,0,1,10.819798284210286,10.819798284210286,9.42084437974393,5.472270673671475,0,0.18549996021482454
7258303,N,3.6888794541139363,18.789115279065086,0.08065790301745454,0.08065790301745454,insurance,11.439235866824356,0,0,1,10.799595985047786,10.799595985047786,8.990441550826862,3.1354942159291497,0,0.17653417797044696
55727016,N,4.736198448394496,18.245368611644,0.25231392861398955,-0.05868899634867961,mfg,11.791745888739293,0,0,1,0.0,0.0,10.627309417363993,3.5263605246161616,0,0.23026640882414104
104333869,N,3.044522437723423,18.13117034780162,0.0,0.0,mfg,7.533158807455563,0,0,1,16.437551861244845,14.508658238524095,7.236339342754344,3.2188758248682006,0,0.23930697737097603
67421650,N,3.8501476017100584,17.563601895272733,0.0,0.0,bizservice,7.557472901614746,0,0,1,16.525951299446604,8.38958706681109,6.171700597410915,4.204692619390966,0,0.18051042365248687
36487399,N,3.970291913552122,17.289037934495834,0.2429461786103894,0.30968815271439554,hospitality,7.714677473800927,0,0,1,15.208035717281975,13.710151153416941,7.53955882930103,2.9444389791664403,0,0.45356843648540124
239305146,N,3.2188758248682006,17.260788650757497,0.0,0.0,software,6.093569770045136,0,0,1,11.608244735642321,11.608244735642321,8.86827250899781,4.477336814478207,0,0.1834923281017287
12227700,N,3.1780538303479458,18.672536144770127,0.0,0.0,finance,10.853483816875455,0,1,1,0.0,0.0,9.035510680940524,3.9318256327243257,0,0.317128197290309
60310227,N,4.624972813284271,18.021307060389425,0.0,0.0,mfg,11.065403224873476,0,0,1,8.922791623969637,8.922791623969637,6.326149473155099,4.442651256490317,0,0.23583278321270548
38126010,N,4.219507705176107,17.620282394909722,0.14928170271575447,0.38662202030668447,conglomerate,9.26558584620216,0,0,1,0.0,0.0,10.104630863570671,4.007333185232471,0,0.28852637876477855
27722128,N,4.0943445622221,17.709512169158298,0.0,0.0,mfg,5.44673737166631,0,0,1,13.824600122424718,9.079206103951382,7.331714969726466,5.556828061699537,0,0.12089707731480082
234914216,N,3.6635616461296463,17.575733475424897,0.011928570865273812,-0.00904074465214907,mfg,9.58891378461603,0,0,1,10.87806606028079,10.87806606028079,9.364948090202622,3.1354942159291497,0,0.24114652925488617
1114181,N,4.442651256490317,18.156299760273047,-0.008032171697264267,0.003992021269537457,retail,13.162946623426429,0,0,1,15.38412668421143,15.201805169084134,6.556778356158042,2.995732273553991,0,0.1174254608104857
412002344,N,4.61512051684126,18.251255680739668,0.0,0.0,hospitality,10.857266728821275,0,0,1,16.648723960844016,16.213405921671733,7.168579897264035,5.332718793265369,0,0.2365463659310812
30245334,N,5.1647859739235145,18.423676262902255,0.0,0.0,mfg,10.577400943980773,0,0,1,14.038654909278163,14.038654909278163,7.202661196523238,3.6635616461296463,0,0.12220309047825595
356818961,N,2.4849066497880004,17.876884187075017,-0.020202707317519466,-0.07472354619593655,mfg,11.21159061606466,0,0,1,0.0,0.0,8.298041661371565,2.772588722239781,0,0.12214623210294748
14155984,N,3.9318256327243257,18.35977296767649,0.0,0.0,transportation,5.583496308781699,0,0,1,9.841665338892785,9.841665338892785,9.72142596194803,3.2188758248682006,0,0.2175689187113726
50040045,N,4.2626798770413155,16.971542041761058,0.0,0.0,telecom,10.543945728315652,0,0,1,14.110697150929914,11.918397239722838,7.275172319452771,2.8903717578961645,0,0.2306845885793758
45992365,N,4.442651256490317,17.817410848075962,0.0,0.0,mfg,6.602587892189336,0,0,1,8.476579508530941,8.476579508530941,,3.295836866004329,0,0.24159926342369928
4128773,N,5.081404364984463,17.78947361142102,0.0,0.0,mfg,10.879159780925365,0,0,1,0.0,0.0,10.975088291957388,3.4965075614664802,0,0.23861563788465115
16220332,N,4.7535901911063645,18.895354687781083,0.0,0.0,mfg,9.022443300849043,0,0,1,0.0,0.0,10.644853305366548,3.4657359027997265,0,0.2418984342477651
65536388,N,3.9512437185814275,17.22130359673228,0.0,0.0,software,8.374476889214643,0,0,1,0.0,0.0,9.831776704982127,3.5263605246161616,0,0.18123492620869752
11127417,N,3.2188758248682006,16.9935986377257,0.0,0.0,bizservice,11.200814078595274,0,0,1,0.0,0.0,9.078065332666364,4.060443010546419,0,0.28504544484835326
89754756,N,4.189654742026425,15.498645115111419,0.0,0.0,mfg,12.387160107809315,0,0,1,0.0,0.0,10.074326772221049,2.833213344056216,0,0.17673759397021596
103841907,N,4.48863636973214,17.790883897665474,0.035367143837291344,-0.05975000440577405,mfg,12.234125459972208,0,0,1,14.40388094135849,14.403297778421795,7.781973234434385,4.7535901911063645,0,0.11823958538409758
62014529,N,3.332204510175204,17.763441121025426,0.0,0.0,mfg,10.981284701490317,0,0,1,0.0,0.0,9.1958356857733,3.1780538303479458,0,0.12031994868898137
15794314,N,4.564348191467836,16.77909152313487,0.07045846364856137,0.060153922819747144,mfg,11.404003057746042,0,0,1,0.0,0.0,10.45380308398853,3.044522437723423,0,0.12078613522058435
2508566,N,4.897839799950911,18.638990744458358,0.18647956694261839,0.6264730472919525,insurance,11.094466298566607,0,0,1,0.0,0.0,10.790267081035894,2.5649493574615367,0,0.27539552597700406
136872493,N,2.4849066497880004,18.95125017563765,0.02761516703297339,0.02078253918252841,energy,13.309446911299776,0,0,1,14.445598655811072,14.220976332738882,5.5093883366279774,2.833213344056216,0,0.2815729725913357
41320983,N,4.812184355372417,18.727429886479722,0.0,0.0,retail,6.6052979209482015,1,0,1,0.0,0.0,10.703940854834315,3.091042453358316,0,0.121834443064816
17056593,N,4.653960350157523,16.82598369910813,0.0,0.0,energy,11.46513130462427,0,0,1,0.0,0.0,10.544314595896374,3.970291913552122,0,0.26889389832291943
58804259,N,3.7612001156935624,16.702376232281832,0.0,0.0,bizservice,10.637512726048387,0,0,1,0.0,0.0,9.637632201310455,3.784189633918261,0,0.15051885218461888
34687140,N,4.442651256490317,17.194598688116844,0.0,0.0,bizservice,9.151757414543885,0,0,1,0.0,0.0,10.330746767679962,3.4339872044851463,0,0.12017437851339025
138102457,N,3.1354942159291497,18.643824303266577,0.0,0.0,conglomerate,13.178185899337892,1,0,1,13.369034374961288,10.876177521259402,7.216709486709457,2.1972245773362196,0,0.27382864164710036
2953966,N,3.784189633918261,18.988168330680292,0.0,0.0,energy,11.698001557877191,0,0,1,12.75130259456002,12.75130259456002,8.201111644442758,3.7612001156935624,0,0.28170480135115655
44534402,N,4.844187086458591,17.856841065437795,0.0,0.0,mfg,11.453228537712102,0,0,1,0.0,0.0,10.736201004154935,5.247024072160486,0,0.24302287321009228
14516709,N,3.6888794541139363,16.69116346756704,0.0,0.0,finance,10.980348316039725,0,0,1,13.1421679654829,13.1421679654829,7.285506548522785,3.7376696182833684,0,0.31711232913694104
31342638,N,3.1780538303479458,17.7278444550606,0.009950330853168092,0.055434706888100524,telecom,11.245999813175104,0,0,1,0.0,0.0,9.035510680940524,2.302585092994046,0,0.22878228652916485
1507503,N,4.007333185232471,16.976799684350574,0.10255658832509215,0.14323416808590775,mfg,8.503499864284235,0,0,1,8.971575439759016,8.971575439759016,9.836706518845777,2.995732273553991,0,0.2416028982659659
22315545,N,4.672828834461906,16.85485298351251,-0.022245608947319737,-0.052346480372209236,mfg,12.112250857521035,0,0,1,0.0,0.0,10.563362293832501,3.5263605246161616,0,0.2174709940013735
57705757,N,5.049856007249537,18.06254760879797,0.0,0.0,insurance,9.571644584298577,0,0,1,12.570198264129536,12.570198264129536,9.064505023752638,4.04305126783455,0,0.2780829951105134
122634324,N,2.70805020110221,17.277395335943094,0.0,0.06859279146561167,transportation,6.6240652277998935,0,0,1,17.417223286659002,13.710151153416941,7.1693500166706,3.1780538303479458,0,0.15303658786431548
344556665,N,2.70805020110221,17.73651314599421,0.12044615307586726,0.3611648492115845,mfg,12.688026461020216,0,0,1,0.0,0.0,8.53915035876828,4.859812404361672,0,0.2440460815449031
66421453,N,4.060443010546419,16.9763334937747,0.04018178963283176,0.19144646457095527,finance,10.907605994775803,0,0,1,14.690694254697956,14.690694254697956,8.764365720529808,4.48863636973214,0,0.32126003966749594
14946173,N,4.532599493153256,16.531065924720455,0.0,0.0,mfg,11.486766277484431,0,0,1,0.0,0.0,10.42171570981886,3.4339872044851463,0,0.17460960763121391
9751686,N,3.2188758248682006,17.540890707218843,0.0,0.0,mfg,11.391424275539181,0,0,1,13.970804298534327,12.031725210748633,6.898714534329988,2.772588722239781,0,0.1202534622339548
21692686,N,3.58351893845611,16.71131204814794,-0.020202707317519466,-0.10203272556515161,retail,6.352629396319567,0,0,1,0.0,0.0,9.351926736038054,3.713572066704308,0,0.11501420405172443
524857,N,4.31748811353631,16.629373232575972,0.0,0.0,software,6.309918278226516,0,0,1,0.0,0.0,10.203999469426009,5.1298987149230735,0,0.17973262384099342
10814149,N,5.231108616854587,17.7639426545615,0.0,0.0,mfg,9.082847851460906,0,0,1,0.0,0.0,11.125658756897037,4.8283137373023015,0,0.23973773605387555
41058369,N,4.189654742026425,17.22292195921974,0.055434706888100524,0.055434706888100524,finance,14.828297528022032,0,0,1,16.698298128480634,0.0,7.87777633327726,2.8903717578961645,0,0.3233015036180439
24576142,N,4.890349128221754,17.89783316182729,0.014888612493750559,0.014888612493750559,mfg,10.96567787457027,0,0,1,16.820549440375395,15.424948670398354,7.458186157340487,4.48863636973214,0,0.12166691661183945
74203899,N,3.6109179126442243,17.726252763518332,0.005982071677547469,-0.01005033585350145,retail,8.028455164114252,0,0,1,0.0,0.0,9.483492392643639,2.6390573296152584,0,0.1128911052469363
1804856,N,3.7376696182833684,16.683750367801807,0.0,0.0,software,4.844187086458591,0,0,1,15.068273812173887,15.068273812173887,5.746203190540153,4.48863636973214,0,0.18530293274968032
12913103,N,4.919980925828125,17.64760253781554,0.0778865386570712,0.16466662155523393,mfg,11.069415751822417,0,0,1,15.206543922249422,15.201805169084134,7.022868086082641,3.4339872044851463,0,0.12234556425092794
56526980,N,5.003946305945459,17.910688123143057,0.007968169649176881,-0.020202707317519466,insurance,9.280612424961515,0,1,1,12.619839862232693,12.619839862232693,8.990441550826862,4.553876891600541,0,0.32426704541345946
1492631,N,4.653960350157523,17.850441241166653,0.0,0.0,insurance,10.576559568665022,0,1,1,0.0,0.0,10.544314595896374,4.23410650459726,0,0.2787341318790171
90883103,N,3.828641396489095,17.11710861122795,0.0,0.0,mfg,10.641512491874158,0,0,1,16.3602101897345,14.77102238760702,5.978885764901122,3.332204510175204,0,0.12063898671845126
266727,N,4.912654885736052,17.59178258931846,0.0,0.0,mfg,10.902610942703495,0,0,1,8.808518618782816,8.808518618782816,8.592300663903043,5.093750200806762,0,0.17219415218074638
18633856,N,4.007333185232471,16.581703936016186,0.0,0.0,retail,5.993961427306569,0,1,1,14.635995427203666,14.626441218624949,7.183870715062453,4.382026634673881,0,0.1092364069978457
5619763,N,4.143134726391533,17.127876762349686,0.0,0.0,mfg,10.142543822310387,0,0,1,17.28368414344985,17.281246492014,6.3080984415095305,4.477336814478207,0,0.24279056912214755
24182874,N,4.430816798843313,16.958912598381634,0.0,0.0,hospitality,7.878155336503324,0,0,1,0.0,0.0,10.31877096958163,3.8501476017100584,0,0.46517623173701383
15877691,N,3.4011973816621555,16.78222593391987,0.0,0.0,bizservice,10.165197756999154,0,0,1,14.743497422624872,14.731801689838349,6.0473721790462776,3.4011973816621555,0,0.1493848813427491
28268742,N,4.564348191467836,16.575583850420767,-0.0020020026706730793,0.008959741371471801,mfg,12.326926516896082,0,0,1,0.0,0.0,10.45380308398853,3.4339872044851463,0,0.23373472037036216
39473355,N,3.091042453358316,18.178532759450285,0.0,0.0,energy,13.114117473190477,0,0,1,15.297909783043377,15.297909783043377,9.124128675157117,2.3978952727983707,0,0.28129683615207846
355780297,N,4.795790545596741,17.34571664948884,0.0,0.0,mfg,11.650092739757074,0,0,1,16.18388348512928,14.508658238524095,6.234410725718371,2.833213344056216,0,0.11892762559141179
49958972,N,3.6109179126442243,17.12170108381473,0.0,0.0,mfg,11.334886723814417,0,0,1,11.365016929029293,11.365016929029293,9.362803915102651,3.6375861597263857,0,0.17632763534038337
72238328,N,4.007333185232471,18.150506851571294,0.0,0.004987541511038968,retail,10.22824862322933,0,1,1,0.0,0.0,9.888932134526929,4.2626798770413155,0,0.12200816889554693
9438760,N,4.59511985013459,17.900259243340297,0.0,0.0,mfg,11.316691578962876,0,0,1,0.0,0.0,10.484892788250326,3.7376696182833684,0,0.23885901256852987
15614775,N,3.5553480614894135,15.39660804763103,0.0,0.0,mfg,7.01301578963963,0,0,1,11.898194668458823,11.898194668458823,9.049467146388098,2.70805020110221,0,0.23135807047237067
3573275,N,4.477336814478207,16.724744959026268,0.0769610411361284,0.07603468627599758,bizservice,10.983681255680219,0,0,1,14.279245203127035,13.710151153416941,7.2813856635702825,3.8066624897703196,0,0.24029507234945338
94519784,N,4.948759890378168,16.686359706022376,0.0,0.0,mfg,11.868653961168564,0,0,1,0.0,0.0,10.841559345471941,3.713572066704308,0,0.23504415015698188
154239344,N,3.970291913552122,16.848634998900245,0.1231021971339834,0.1231021971339834,finance,6.621405651764134,0,0,1,11.790564777297387,11.790564777297387,9.489637387893524,3.367295829986474,0,0.319721947277473
128860355,N,4.04305126783455,16.98578424298536,0.0,0.0,transportation,6.400257445308821,0,0,1,8.875007486048396,8.875007486048396,9.861206160279522,3.1354942159291497,0,0.23554172228217282
58213077,N,4.584967478670572,17.783913915732118,0.0,0.0,insurance,9.302372457422676,1,0,1,0.0,0.0,10.474636576285224,3.4011973816621555,0,0.2794882575588559
254869582,N,4.23410650459726,16.43198472531927,0.0,0.0,mfg,11.064542417382945,0,0,1,0.0,0.0,10.119445348035613,2.995732273553991,0,0.23206009907481243
196821345,N,4.804021044733257,17.348583825154975,0.0,0.0,mfg,9.963641475355875,0,0,1,0.0,0.0,10.695710541286761,3.7612001156935624,0,0.17640239850800632
430983,N,4.74493212836325,15.877513553205384,0.11600367575630613,0.23901690047049992,bizservice,12.002063606215954,0,0,1,0.0,0.0,10.636119834372657,3.7376696182833684,0,0.23399102649600045
63243962,N,5.081404364984463,17.001201856791084,0.0,0.0,finance,7.085901464365611,0,0,1,0.0,0.0,10.975088291957388,3.713572066704308,0,0.3134619066523345
10190854,N,4.653960350157523,17.006562874097877,0.0,0.4054651081081644,mfg,10.236059335123967,0,0,1,13.815511557963774,13.815511557963774,6.061456918928017,4.919980925828125,0,0.2365579383889267
6275089,N,5.356586274672012,18.150563515781236,0.09349034308733897,0.11511280710050448,finance,6.091309882077698,1,1,1,0.0,0.0,11.251768471457803,3.6375861597263857,0,0.32020580622445177
34818453,N,3.332204510175204,18.3139415116347,0.0,0.010939940038334263,energy,13.3659462160488,0,0,1,11.665114221483947,11.665114221483947,8.983314293397749,3.332204510175204,0,0.2811806219438171
16859276,N,3.1780538303479458,17.389063668780476,0.0,0.0,mfg,10.566948422725712,0,0,1,0.0,0.0,9.035510680940524,2.8903717578961645,0,0.1203448249306952
1720519,N,5.159055299214529,17.783195321134503,0.0,0.0,finance,5.863631175598097,0,0,1,0.0,0.0,11.053204784521506,4.634728988229636,0,0.3207492814390341
88376327,N,4.787491742782046,16.291900963937888,0.0,0.0,transportation,9.458137510729049,0,0,1,15.424948670398354,15.424948670398354,7.226209010100671,3.044522437723423,0,0.1954102498137397
26968154,N,2.8903717578961645,16.908029420893406,0.29117596170603677,0.797507195884188,media,11.635231589354197,1,0,1,0.0,0.0,8.733271845008325,2.70805020110221,0,0.23795999045456365
62342734,N,3.713572066704308,16.172162914333857,0.12221763272424911,0.12221763272424911,retail,7.515889085215125,1,1,1,13.065206610621848,13.065206610621848,8.145549631783584,3.258096538021482,0,0.11865571179414898
93176798,N,3.258096538021482,17.55503562051249,0.011928570865273812,0.051643233151838386,transportation,15.03600679537174,0,0,1,16.992462990329415,13.516539672625102,7.146772179452637,3.1354942159291497,0,0.2814429909361585
94568709,N,4.060443010546419,16.703267789852966,0.29117596170603677,0.8518588717147663,mfg,12.722983715352067,0,0,1,14.310207409556293,14.310207409556293,6.473890696352274,4.060443010546419,0,0.2288264760705339
11126273,N,4.127134385045092,15.684449717262543,-0.014098924379501648,-0.015113637810048184,bizservice,11.728593141438287,0,0,1,0.0,0.0,10.010816130288653,3.6888794541139363,0,0.1744382342499252
8850023,N,4.61512051684126,16.370331954181914,0.0,0.0,mfg,11.836847852058252,0,0,1,0.0,0.0,10.505094936455558,3.8501476017100584,0,0.2360762470012079
51315878,N,4.77912349311153,17.176573243584677,0.08709470685093373,0.08709470685093373,mfg,12.933101794240711,0,0,1,0.0,0.0,10.670605195795803,3.5553480614894135,0,0.2415319647650396
116424706,N,4.3694478524670215,16.129071891030183,0.0,0.0,bizservice,10.51759152575562,0,0,1,13.527829818844937,13.527829818844937,6.79346613258001,3.6635616461296463,0,0.14192856667488965
688376,N,5.14166355650266,17.414507043285276,-0.00904074465214907,-0.02326862693935433,insurance,8.233503140233994,1,1,1,0.0,0.0,11.035711906538346,3.6109179126442243,0,0.2755258249702198
93323946,N,4.127134385045092,14.706278742947841,0.0,-0.0397808700118446,hospitality,8.134467570277563,1,1,1,0.0,0.0,10.010816130288653,2.995732273553991,0,0.41145360883733956
30347697,N,3.4339872044851463,15.97129408346305,0.025667746748577813,0.18148787604537725,hospitality,8.653645314551737,0,0,1,0.0,0.0,9.301186055275759,2.6390573296152584,0,0.45415352997900793
5194584,N,2.833213344056216,16.5902220879525,0.002995508979798371,0.035367143837291344,finance,11.139511197027199,0,0,1,0.0,0.0,8.67265729404031,4.276666119016055,0,0.31329463072496666
14713364,N,4.718498871295094,16.436112995965193,0.006975613736425138,0.010939940038334263,construction,13.20489406441198,0,0,1,0.0,0.0,10.609452236806687,3.258096538021482,0,0.20054050255070846
462169976,N,2.0794415416798357,16.72786127692704,-0.006018072325563021,-0.021223636451626688,mfg,12.299449138785318,1,0,1,0.0,0.0,7.846198815497425,3.367295829986474,0,0.2295829951288059
39469842,N,4.663439094112067,17.71357302700278,0.0,0.0,mfg,8.388222810119277,1,0,1,0.0,0.0,10.55388379602844,2.70805020110221,0,0.22626591025990278
128123007,N,3.6888794541139363,17.706094827199717,0.023716526617316065,-0.12216763397420753,telecom,8.104099056143582,0,0,1,15.407310023573338,15.201805169084134,6.318968113746434,2.1972245773362196,0,0.23785305747742225
32199830,N,4.997212273764115,17.16686625780604,0.0,0.0,mfg,11.042761822923127,0,0,1,0.0,0.0,10.890348577779573,4.454347296253507,0,0.1746760094506018
13140007,N,3.4339872044851463,15.39737704800859,0.0,0.0,bizservice,9.594377532670727,0,0,1,11.711784520403112,11.184435286790631,8.370084326378025,3.044522437723423,0,0.1577460349339784
99107151,N,4.04305126783455,16.106326768542168,-0.01816397062767118,-0.054456185796058855,healthservices,8.167068178341237,0,0,1,0.0,0.0,9.925297966799977,4.330733340286331,0,0.16754441873425507
32899972,N,4.127134385045092,16.99624362927193,0.0,0.0,retail,9.157361447185297,0,0,1,0.0,0.0,10.010816130288653,3.367295829986474,0,0.11992881410283782
38650584,N,4.454347296253507,16.469084720908636,0.0,0.0,retail,7.785305182539862,0,0,1,13.997832948091215,13.997832948091215,6.035481432524756,2.3978952727983707,0,0.11793811813237451
4506176,N,4.060443010546419,17.60811922037742,0.0,0.0,retail,5.983936280687191,0,0,1,14.045034511154766,14.038654909278163,5.438079308923196,6.910750787961936,0,0.11984579091276054
59557563,N,3.295836866004329,15.237312979633156,-0.006018072325563021,-0.05129329438755058,bizservice,11.739224033977738,0,0,1,14.330797017391948,13.981025843899115,5.872117789475416,3.5553480614894135,0,0.20139961752927682
168509596,N,4.875197323201151,16.298172356625027,0.071389996086673,0.08617769624105241,hospitals,9.383452989684827,1,0,1,6.1092475827643655,6.1092475827643655,7.049254841255837,5.605802066295998,0,0.16762293615923046
12337715,N,4.61512051684126,16.507715957236048,0.0,0.0,mfg,11.176193194543156,0,0,1,7.313886831633462,7.313886831633462,,3.4657359027997265,0,0.23424360040108658
369350661,N,2.1972245773362196,17.092089130717984,0.0,0.0,mfg,13.116876351171562,0,0,1,0.0,0.0,7.979681302387741,3.295836866004329,0,0.12100118415639956
4280349,N,4.532599493153256,17.75538218566287,0.0,0.07417939817425147,insurance,8.173857454773621,0,0,1,14.566927118346197,14.566927118346197,9.318387276059317,4.442651256490317,0,0.2762331354902087
48187827,N,4.77912349311153,17.476504834295614,0.19721016928770527,0.34995239817790563,retail,8.144098463338524,1,0,1,0.0,0.0,10.670605195795803,3.295836866004329,0,0.11967852267728087
27820656,N,5.0689042022202315,17.12115425351018,0.0,0.0,mfg,8.958668737047434,0,0,1,0.0,0.0,10.96250972649727,2.9444389791664403,0,0.23423165563016066
41323685,N,3.1780538303479458,15.422465590601782,0.08065790301745454,0.15956456967133845,software,9.50218875329738,0,0,1,12.410037454891263,11.959218967578169,8.542470998600505,2.6390573296152584,0,0.18306133761934582
144933765,N,4.343805421853684,16.48118262383152,0.0,0.0,bizservice,10.957015302715368,0,0,1,11.418625774449596,11.418625774449596,8.47886807709457,3.784189633918261,0,0.19721441765674735
20775334,N,4.927253685157205,18.36878728002542,0.06859279146561167,0.013902905168991434,conglomerate,10.149096848566002,0,0,1,0.0,0.0,10.819898277210859,3.8066624897703196,0,0.12090109752208371
358636815,N,2.3978952727983707,15.537562793466563,0.0,0.0,mfg,10.71858684384682,0,0,1,11.177466714598282,11.177466714598282,9.041566627727496,3.044522437723423,0,0.23561413848073345
29344353,N,4.6443908991413725,17.416487356199344,0.05732506661926935,0.05732506661926935,energy,12.502206401671756,0,0,1,14.60850352598252,14.60850352598252,7.165493475060845,3.871201010907891,0,0.28002833238718744
70175811,N,4.02535169073515,17.879155351123,0.0,0.0,energy,13.881800045265491,0,0,1,12.483708170000067,12.483708170000067,9.133459327640225,3.58351893845611,0,0.28126941284595075
54823666,N,4.543294782270004,16.300417291085605,0.05921185963184603,0.05921185963184603,retail,9.126197603863755,1,0,1,0.0,0.0,10.432526305721476,3.1354942159291497,0,0.1157037217030544
2901487,N,4.804021044733257,17.295679951232525,0.03825871211709027,-0.022245608947319737,energy,11.39234978350592,0,0,1,0.0,0.0,10.695710541286761,3.4657359027997265,1,0.23805504511256168
9634147,N,3.5553480614894135,16.467977644966577,0.0,0.0,mfg,11.704355414128175,0,0,1,13.014780393893403,11.552155793461898,6.095824562432225,4.564348191467836,0,0.2313609178445889
346642163,N,2.772588722239781,17.60486865325454,0.11511280710050448,0.11511280710050448,energy,15.175559244867674,0,0,1,0.0,0.0,8.60813018640834,3.295836866004329,0,0.2815402068067554
7834830,N,3.784189633918261,17.08595367767847,0.04018178963283176,0.04018178963283176,bizservice,11.902667612613156,0,0,1,14.518113392589552,14.508658238524095,5.84354441703136,3.044522437723423,0,0.17556443813472578
46679461,N,5.153291594497779,17.35182144255416,0.0,0.22154226994723591,insurance,10.74617480036565,1,0,1,0.0,0.0,11.04740775890878,3.784189633918261,0,0.2802320246775595
45159757,N,5.117993812416755,17.426428497635523,0.0,0.0,insurance,10.53481251945273,1,0,1,0.0,0.0,11.011901646176499,4.143134726391533,0,0.32662227328773813
